"region","scenario","sector","year","Water_Withdrawal"
"Global","Policy_NoDAC","SheepGoat","2065",16.1378005120871
"Global","Policy_NoDAC","SugarCrop","2065",319.072611389656
"Global","Policy_NoDAC","Wheat","2065",554.524555066353
"Global","Policy_NoDAC","biomass","2065",130.153033655727
"Global","Policy_NoDAC","elec_biomass (IGCC CCS)","2065",9.68796838814998
"Global","Policy_NoDAC","elec_biomass (conv CCS)","2065",148.919248995563
"Global","Policy_NoDAC","elec_coal (IGCC CCS)","2065",24.0782785245268
"Global","Policy_NoDAC","elec_coal (conv pul CCS)","2065",90.6397546349525
"Global","Policy_NoDAC","elec_gas (CC CCS)","2065",55.93278057164
"Global","Policy_NoDAC","elec_refined liquids (CC CCS)","2065",15.7630627089972
"Global","Policy_NoDAC","electricity","2065",213.348827646051
"Global","Policy_NoDAC","industry","2065",515.10756
"Global","Policy_NoDAC","municipal water","2065",695.05594
"Global","Policy_NoDAC","nuclearFuelGenII","2065",0.06295057347
"Global","Policy_NoDAC","nuclearFuelGenIII","2065",3.061721426
"Global","Policy_NoDAC","regional coal","2065",0.72471020367
"Global","Policy_NoDAC","regional natural gas","2065",0.003667985653
"Global","Policy_NoDAC","regional oil","2065",19.24334411
"China","Policy_NoDAC","Beef","2070",10.191434163
"China","Policy_NoDAC","Corn","2070",32.8550914888341
"China","Policy_NoDAC","Dairy","2070",8.1793786
"China","Policy_NoDAC","FiberCrop","2070",8.06501669285
"China","Policy_NoDAC","MiscCrop","2070",36.647982500615
"China","Policy_NoDAC","OilCrop","2070",18.097730891
"China","Policy_NoDAC","OtherGrain","2070",0.7108945935055
"China","Policy_NoDAC","Pork","2070",22.930139
"China","Policy_NoDAC","Poultry","2070",0.001509677421
"China","Policy_NoDAC","Rice","2070",77.3854024001
"China","Policy_NoDAC","RootTuber","2070",1.6727638582
"China","Policy_NoDAC","SheepGoat","2070",4.4882494
"China","Policy_NoDAC","SugarCrop","2070",1.617870995
"China","Policy_NoDAC","Wheat","2070",81.53234034
"China","Policy_NoDAC","biomass","2070",9.464082148975
"China","Policy_NoDAC","elec_biomass (IGCC CCS)","2070",2.0452424207455
"China","Policy_NoDAC","elec_biomass (conv CCS)","2070",45.5912229459
"China","Policy_NoDAC","elec_coal (IGCC CCS)","2070",9.814323527
"China","Policy_NoDAC","elec_coal (conv pul CCS)","2070",40.875417559
"China","Policy_NoDAC","elec_gas (CC CCS)","2070",5.545754432
"China","Policy_NoDAC","elec_refined liquids (CC CCS)","2070",0.16678703781
"China","Policy_NoDAC","electricity","2070",65.230289360483
"China","Policy_NoDAC","industry","2070",117.018
"China","Policy_NoDAC","municipal water","2070",82.2452
"China","Policy_NoDAC","nuclearFuelGenII","2070",0.00266684
"China","Policy_NoDAC","nuclearFuelGenIII","2070",1.005
"China","Policy_NoDAC","regional coal","2070",0.2583709
"China","Policy_NoDAC","regional natural gas","2070",0.000253677
"China","Policy_NoDAC","regional oil","2070",1.861155
"Taiwan","Policy_NoDAC","Beef","2070",0.0049028448
"Taiwan","Policy_NoDAC","Dairy","2070",1.4548497e-06
"Taiwan","Policy_NoDAC","Pork","2070",0.1383198835
"Taiwan","Policy_NoDAC","Poultry","2070",1.451631706e-05
"Taiwan","Policy_NoDAC","SheepGoat","2070",1.8443111e-05
"Taiwan","Policy_NoDAC","elec_biomass (IGCC CCS)","2070",0.210576371338
"Taiwan","Policy_NoDAC","elec_biomass (conv CCS)","2070",0.44122210387
"Taiwan","Policy_NoDAC","elec_coal (IGCC CCS)","2070",0.223296416469
"Taiwan","Policy_NoDAC","elec_coal (conv pul CCS)","2070",0.28266911625
"Taiwan","Policy_NoDAC","elec_gas (CC CCS)","2070",0.31757643969
"Taiwan","Policy_NoDAC","elec_refined liquids (CC CCS)","2070",0.070983061345
"Taiwan","Policy_NoDAC","electricity","2070",0.761206329431627
"Taiwan","Policy_NoDAC","industry","2070",11.0445
"Taiwan","Policy_NoDAC","municipal water","2070",3.27903
"Taiwan","Policy_NoDAC","nuclearFuelGenII","2070",0.000569444
"Taiwan","Policy_NoDAC","nuclearFuelGenIII","2070",0.0174372
"Taiwan","Policy_NoDAC","regional coal","2070",0.001792759
"Taiwan","Policy_NoDAC","regional natural gas","2070",1.712908e-05
"Taiwan","Policy_NoDAC","regional oil","2070",0.08175513
"Global","Policy_NoDAC","Beef","2070",52.55599543225
"Global","Policy_NoDAC","Corn","2070",243.576251156016
"Global","Policy_NoDAC","Dairy","2070",57.4756603434577
"Global","Policy_NoDAC","FiberCrop","2070",205.245289988871
"Global","Policy_NoDAC","FodderGrass","2070",2.2039448918317
"Global","Policy_NoDAC","FodderHerb","2070",77.8714153193679
"Global","Policy_NoDAC","MiscCrop","2070",701.673797113192
"Global","Policy_NoDAC","OilCrop","2070",176.469063349153
"Global","Policy_NoDAC","OtherGrain","2070",70.7344136403516
"Global","Policy_NoDAC","PalmFruit","2070",0.39321514373
"Global","Policy_NoDAC","Pork","2070",39.17275761836
"Global","Policy_NoDAC","Poultry","2070",0.00524435481886
"Global","Policy_NoDAC","Rice","2070",574.671614931795
"Global","Policy_NoDAC","RootTuber","2070",41.1705838369886
"Global","Policy_NoDAC","SheepGoat","2070",16.8800819205694
"Global","Policy_NoDAC","SugarCrop","2070",322.775402784228
"Global","Policy_NoDAC","Wheat","2070",546.025124329382
"Global","Policy_NoDAC","biomass","2070",134.184566731513
"Global","Policy_NoDAC","elec_biomass (IGCC CCS)","2070",11.2650111984479
"Global","Policy_NoDAC","elec_biomass (conv CCS)","2070",153.776167103836
"Global","Policy_NoDAC","elec_coal (IGCC CCS)","2070",25.2226944786171
"Global","Policy_NoDAC","elec_coal (conv pul CCS)","2070",90.8405039373329
"Global","Policy_NoDAC","elec_gas (CC CCS)","2070",59.25802085905
"Global","Policy_NoDAC","elec_refined liquids (CC CCS)","2070",10.9324890452943
"Global","Policy_NoDAC","electricity","2070",218.488191508555
"Global","Policy_NoDAC","industry","2070",524.70289
"Global","Policy_NoDAC","municipal water","2070",697.25098
"Global","Policy_NoDAC","nuclearFuelGenII","2070",0.04003605946
"Global","Policy_NoDAC","nuclearFuelGenIII","2070",3.288824552
"Global","Policy_NoDAC","regional coal","2070",0.72796755971
"Global","Policy_NoDAC","regional natural gas","2070",0.003874125978
"Global","Policy_NoDAC","regional oil","2070",18.010135155
"China","Policy_NoDAC","Beef","2075",9.950387603
"China","Policy_NoDAC","Corn","2075",33.0761018894199
"China","Policy_NoDAC","Dairy","2075",7.9100149
"China","Policy_NoDAC","FiberCrop","2075",7.93087875053
"China","Policy_NoDAC","MiscCrop","2075",35.6279604087
"China","Policy_NoDAC","OilCrop","2075",19.089964667
"China","Policy_NoDAC","OtherGrain","2075",0.725551487054
"China","Policy_NoDAC","Pork","2075",22.1114493
"China","Policy_NoDAC","Poultry","2075",0.001460253976
"China","Policy_NoDAC","Rice","2075",75.90159884385
"China","Policy_NoDAC","RootTuber","2075",1.625699863
"China","Policy_NoDAC","SheepGoat","2075",4.3522115
"China","Policy_NoDAC","SugarCrop","2075",1.576653141
"China","Policy_NoDAC","Wheat","2075",79.75055785
"China","Policy_NoDAC","biomass","2075",10.319885145477
"China","Policy_NoDAC","elec_biomass (IGCC CCS)","2075",2.1116923527942
"China","Policy_NoDAC","elec_biomass (conv CCS)","2075",41.4241732871
"China","Policy_NoDAC","elec_coal (IGCC CCS)","2075",9.850949372
"China","Policy_NoDAC","elec_coal (conv pul CCS)","2075",39.35361249
"China","Policy_NoDAC","elec_gas (CC CCS)","2075",5.771013794
"China","Policy_NoDAC","elec_refined liquids (CC CCS)","2075",0.09089260665
"China","Policy_NoDAC","electricity","2075",66.4444303343921
"China","Policy_NoDAC","industry","2075",113.055
"China","Policy_NoDAC","municipal water","2075",77.9602
"China","Policy_NoDAC","nuclearFuelGenII","2075",0
"China","Policy_NoDAC","nuclearFuelGenIII","2075",1.04256
"China","Policy_NoDAC","regional coal","2075",0.2536925
"China","Policy_NoDAC","regional natural gas","2075",0.00025563
"China","Policy_NoDAC","regional oil","2075",1.785633
"Taiwan","Policy_NoDAC","Beef","2075",0.0051287628
"Taiwan","Policy_NoDAC","Dairy","2075",1.44550311e-06
"Taiwan","Policy_NoDAC","Pork","2075",0.1391315902
"Taiwan","Policy_NoDAC","Poultry","2075",1.45906845e-05
"Taiwan","Policy_NoDAC","SheepGoat","2075",2.0298549e-05
"Taiwan","Policy_NoDAC","elec_biomass (IGCC CCS)","2075",0.1418912384979
"Taiwan","Policy_NoDAC","elec_biomass (conv CCS)","2075",0.1504718983531
"Taiwan","Policy_NoDAC","elec_coal (IGCC CCS)","2075",0.251382872347
"Taiwan","Policy_NoDAC","elec_coal (conv pul CCS)","2075",0.316513142579
"Taiwan","Policy_NoDAC","elec_gas (CC CCS)","2075",0.362087744
"Taiwan","Policy_NoDAC","elec_refined liquids (CC CCS)","2075",0.05966288879
"Taiwan","Policy_NoDAC","electricity","2075",0.813628835090288
"Taiwan","Policy_NoDAC","industry","2075",11.0603
"Taiwan","Policy_NoDAC","municipal water","2075",3.24304
"Taiwan","Policy_NoDAC","nuclearFuelGenII","2075",0
"Taiwan","Policy_NoDAC","nuclearFuelGenIII","2075",0.0189144
"Taiwan","Policy_NoDAC","regional coal","2075",0.001987772
"Taiwan","Policy_NoDAC","regional natural gas","2075",1.814044e-05
"Taiwan","Policy_NoDAC","regional oil","2075",0.08423453
"Global","Policy_NoDAC","Beef","2075",54.81157829499
"Global","Policy_NoDAC","Corn","2075",254.88579380426
